"19810605-073104","FIN","198121981040119810605    2870592625.24    1056789900.22     ","   1.06   ","    "," 0",".93 ","       0",".37     144974353.38  832540457649.95    3241206231.58    999130849   1130647943","KCJDcalZBbNbVbZoDtApsBEfDRyRfxMLotjmHJbynGSOYoCt            ","","","","","","","1981","2","19810401","19810605","    2870592625.24","    1056789900.22","        1.06","        0.93","        0.37","     144974353.38","  832540457649.95","    3241206231.58","    999130849","   1130647943","KCJDcalZBbNbVbZoDtApsBEfDRyRfxMLotjmHJbynGSOYoCt            ","198121981040119","810605","2870592625.24    1056789900.22        1.06        0.93        0.37    "," 14497","40457649",".95    3","241206231.58"
"19810606-210358","FIN","198121981040119810606    7392681278.45    4400020150.00     ","  42.51   ","    ","38",".28 ","       0",".60     928605915.93  335038416974.65    2820883859.15    103517110    114958068","0000003996","","","","","","","1981","2","19810401","19810606","    7392681278.45","    4400020150.00","       42.51","       38.28","        0.60","     928605915.93","  335038416974.65","    2820883859.15","    103517110","    114958068","0000003996","198121981040119","810606","7392681278.45    4400020150.00       42.51       38.28        0.60    "," 92860","38416974",".65    2","820883859.15"
"19810611-233234","FIN","198121981040119810611    7069972662.99    4942348235.27     ","  18.73   ","    ","17",".52 ","       0",".70     655634887.62  778813232251.28    9691987458.41    263858457    282106975","0000001843","","","","","","","1981","2","19810401","19810611","    7069972662.99","    4942348235.27","       18.73","       17.52","        0.70","     655634887.62","  778813232251.28","    9691987458.41","    263858457","    282106975","0000001843","198121981040119","810611","7069972662.99    4942348235.27       18.73       17.52        0.70    "," 65563","13232251",".28    9","691987458.41"
"19810612-105703","FIN","198121981040119810612    4318296205.20    2492113904.40     "," 107.63   ","    ","95",".32 ","       0",".58     682066670.02  609355063076.52    4658598273.06     23154106     26144516","0000005265","","","","","","","1981","2","19810401","19810612","    4318296205.20","    2492113904.40","      107.63","       95.32","        0.58","     682066670.02","  609355063076.52","    4658598273.06","     23154106","     26144516","0000005265","198121981040119","810612","4318296205.20    2492113904.40      107.63       95.32        0.58    "," 68206","55063076",".52    4","658598273.06"
"19810613-160855","FIN","198121981040119810613    2552687821.00    1572256000.44     ","   1.89   ","    "," 1",".84 ","       0",".62     938203921.74  449358538469.96    3639926208.10    830084403    854701177","0000007510","","","","","","","1981","2","19810401","19810613","    2552687821.00","    1572256000.44","        1.89","        1.84","        0.62","     938203921.74","  449358538469.96","    3639926208.10","    830084403","    854701177","0000007510","198121981040119","810613","2552687821.00    1572256000.44        1.89        1.84        0.62    "," 93820","58538469",".96    3","639926208.10"
"19810615-010827","FIN","198121981040119810615    2445197111.32    1312976394.94     ","   1.55   ","    "," 1",".54 ","       0",".54      21647959.77  421823261240.60    5036401381.27    847611429    850681594","SWepxqzLJYvoJLVqKeLpJCtwiKQpWIAGMaCMS                       ","","","","","","","1981","2","19810401","19810615","    2445197111.32","    1312976394.94","        1.55","        1.54","        0.54","      21647959.77","  421823261240.60","    5036401381.27","    847611429","    850681594","SWepxqzLJYvoJLVqKeLpJCtwiKQpWIAGMaCMS                       ","198121981040119","810615","2445197111.32    1312976394.94        1.55        1.54        0.54    ","  2164","23261240",".60    5","036401381.27"
"19810615-132002","FIN","198121981040119810615    7183672221.81    2757391836.78     ","   5.94   ","    "," 5",".37 ","       0",".38     765250724.19  197934584995.25    4219018911.70    464511508    513218801","0000001129","","","","","","","1981","2","19810401","19810615","    7183672221.81","    2757391836.78","        5.94","        5.37","        0.38","     765250724.19","  197934584995.25","    4219018911.70","    464511508","    513218801","0000001129","198121981040119","810615","7183672221.81    2757391836.78        5.94        5.37        0.38    "," 76525","34584995",".25    4","219018911.70"
"19810617-222806","FIN","198121981040119810617    2402018170.14     149290293.54     ","   0.55   ","    "," 0",".47 ","       0",".06     187198731.21  833098369821.72    7113622502.99    272511346    314854128","AXCFJFXJvBCHaEpCjEFkDVgsCfufvKdduEpVmLUSBGHWPMbDtZQggHBeT   ","","","","","","","1981","2","19810401","19810617","    2402018170.14","     149290293.54","        0.55","        0.47","        0.06","     187198731.21","  833098369821.72","    7113622502.99","    272511346","    314854128","AXCFJFXJvBCHaEpCjEFkDVgsCfufvKdduEpVmLUSBGHWPMbDtZQggHBeT   ","198121981040119","810617","2402018170.14     149290293.54        0.55        0.47        0.06    "," 18719","98369821",".72    7","113622502.99"
"19810620-022034","FIN","198121981040119810620    7193953674.33    4290480657.83     ","   4.53   ","    "," 4",".34 ","       0",".60     794377805.54  540832600203.69     681216456.72    946545820    987763068","0000008082","","","","","","","1981","2","19810401","19810620","    7193953674.33","    4290480657.83","        4.53","        4.34","        0.60","     794377805.54","  540832600203.69","     681216456.72","    946545820","    987763068","0000008082","198121981040119","810620","7193953674.33    4290480657.83        4.53        4.34        0.60    "," 79437","32600203",".69     ","681216456.72"
"19810620-190452","FIN","198121981040119810620    8051141162.57      98648398.98     ","   0.34   ","    "," 0",".29 ","       0",".01     258270676.78  925393195727.97    2502270311.20    293762009    344326229","SBaUZgdDTDSRLEahJSKjrcOldXSxvW                              ","","","","","","","1981","2","19810401","19810620","    8051141162.57","      98648398.98","        0.34","        0.29","        0.01","     258270676.78","  925393195727.97","    2502270311.20","    293762009","    344326229","SBaUZgdDTDSRLEahJSKjrcOldXSxvW                              ","198121981040119","810620","8051141162.57      98648398.98        0.34        0.29        0.01    "," 25827","93195727",".97    2","502270311.20"
"19810620-210744","FIN","198121981040119810620    8149817119.30    4014152825.23     ","   4.40   ","    "," 3",".97 ","       0",".49     311799129.63  490875240664.27    9402420785.76    912580502   1009886374","khaAoJeGXVIJUJuRuAAEHlgstmFhXliQRNpFdJEWHHyVAPlQCLkPEBE     ","","","","","","","1981","2","19810401","19810620","    8149817119.30","    4014152825.23","        4.40","        3.97","        0.49","     311799129.63","  490875240664.27","    9402420785.76","    912580502","   1009886374","khaAoJeGXVIJUJuRuAAEHlgstmFhXliQRNpFdJEWHHyVAPlQCLkPEBE     ","198121981040119","810620","8149817119.30    4014152825.23        4.40        3.97        0.49    "," 31179","75240664",".27    9","402420785.76"
"19810623-052509","FIN","198121981040119810623    3651547448.49     424154743.43     ","   0.53   ","    "," 0",".52 ","       0",".12     112849576.87  210868843563.97    7348314262.23    798531728    808802252","0000007856","","","","","","","1981","2","19810401","19810623","    3651547448.49","     424154743.43","        0.53","        0.52","        0.12","     112849576.87","  210868843563.97","    7348314262.23","    798531728","    808802252","0000007856","198121981040119","810623","3651547448.49     424154743.43        0.53        0.52        0.12    "," 11284","68843563",".97    7","348314262.23"
"19810623-085419","FIN","198121981040119810623    6746619052.51     624922516.09     ","   0.80   ","    "," 0",".66 ","       0",".09     385095620.33  682102059530.95    8580313048.47    786023219    942882101","0000009165","","","","","","","1981","2","19810401","19810623","    6746619052.51","     624922516.09","        0.80","        0.66","        0.09","     385095620.33","  682102059530.95","    8580313048.47","    786023219","    942882101","0000009165","198121981040119","810623","6746619052.51     624922516.09        0.80        0.66        0.09    "," 38509","02059530",".95    8","580313048.47"
"19810624-020833","FIN","198121981040119810624     471761221.44     266528719.73     ","   0.80   ","    "," 0",".69 ","       0",".56     462832406.49  942671086691.94    1517097797.40    333264043    384364851","AXgUeSfKmPfeXSUjLPqvnijNIeeqlgQDyNhRmJamOFQKHADRnttrPA      ","","","","","","","1981","2","19810401","19810624","     471761221.44","     266528719.73","        0.80","        0.69","        0.56","     462832406.49","  942671086691.94","    1517097797.40","    333264043","    384364851","AXgUeSfKmPfeXSUjLPqvnijNIeeqlgQDyNhRmJamOFQKHADRnttrPA      ","198121981040119","810624"," 471761221.44     266528719.73        0.80        0.69        0.56    "," 46283","71086691",".94    1","517097797.40"
"19810625-031838","FIN","198121981040119810625    3113149508.77     684005602.22     ","   1.45   ","    "," 1",".29 ","       0",".22     425036999.53   70007768883.61    5039579036.07    473114480    532185496","0000003356","","","","","","","1981","2","19810401","19810625","    3113149508.77","     684005602.22","        1.45","        1.29","        0.22","     425036999.53","   70007768883.61","    5039579036.07","    473114480","    532185496","0000003356","198121981040119","810625","3113149508.77     684005602.22        1.45        1.29        0.22    "," 42503","07768883",".61    5","039579036.07"
"19810625-173219","FIN","198121981040119810625    3282141534.39    1641534089.57     ","   3.89   ","    "," 3",".81 ","       0",".50     237723579.01  235749457847.53    7506478197.56    422142843    430625199","0000010843","","","","","","","1981","2","19810401","19810625","    3282141534.39","    1641534089.57","        3.89","        3.81","        0.50","     237723579.01","  235749457847.53","    7506478197.56","    422142843","    430625199","0000010843","198121981040119","810625","3282141534.39    1641534089.57        3.89        3.81        0.50    "," 23772","49457847",".53    7","506478197.56"
"19810628-001213","SEC","AAAAAAAAAAABGBEPREF_BACTVjbmOafbqNZsRFBFJhUWyUVLMmeiFnSBISCQ","          ","ACTV","  ","    ","        ","       AMEX  880880961    1868031819771001        1.30LgbENTUhXNXVtANZ          ","                                  ","","","","","","","AAAA","A","AAAAAABG","BEPREF_B","ACTVjbmOafbqNZsRF","BFJhUWyUVLMmeiFnS","BISCQ       ","            ","            ","    AMEX  8808809","61    18680318197","71001        1.30","880880961    ","ANZ          ","uegfrCVGjgCtNTjPUmooYUTOnJCLOViZIrVgYTLQdEspp               ","AAAAAAAAAAABGBE","PREF_B","jbmOafbqNZsRFBFJhUWyUVLMmeiFnSBISCQ                                   ","AMEX  ","18680318","19771001","        1.30"
"19810628-024244","SEC","AAAAAAAAAAABGCQCOMMONACTVMONukLTzusoxXCFNPOTUMiVwuzM        ","          ","ACTV","  ","    ","        ","       NASDAQ622279957    1947070619220525        0.01mJmRJtJARsVsPrXR          ","                                  ","","","","","","","AAAA","A","AAAAAABG","CQCOMMON","ACTVMONukLTzusoxX","CFNPOTUMiVwuzM   ","            ","            ","            ","    NASDAQ6222799","57    19470706192","20525        0.01","622279957    ","rXR          ","qJVPgQsElRdKNBvoMPW                                         ","AAAAAAAAAAABGCQ","COMMON","MONukLTzusoxXCFNPOTUMiVwuzM                                           ","NASDAQ","19470706","19220525","        0.01"
